ImageFilename,OriginalSet,OriginalFilename,GlassDamage,WaterDamage,BumperDamage,RolledOver,SideDoorDamage,SlidOffRoad,Location,Time,Weather,RoadCondition,Bumps&Dings,EngineDamage,Severity,Notes
car-accident-00209.jpg,training,extreme_damage_91.jpg,yes,no,no,yes,yes,no,urban,day,clear,dry,yes,no,4,more than one car shown in picture
car-accident-00210.jpg,training,extreme_damage_92.jpg,no,no,no,yes,yes,no,suburban,day,clear,dry,yes,no,4,more than one car shown in picture | low quality photo 
car-accident-00211.jpg,training,extreme_damage_93.jpg,yes,no,no,yes,yes,no,suburban,day,clear,dry,yes,no,4,
car-accident-00212.jpg,training,extreme_damage_94.jpg,yes,no,yes,yes,no,no,rural,day,clear,dry,yes,yes,4,more than one car shown in picture 
car-accident-00213.jpg,training,extreme_damage_95.jpg,no,no,yes,yes,yes,yes,rural,day,clear,dry,yes,yes,4,
car-accident-00214.jpg,training,extreme_damage_96.jpg,no,no,no,yes,no,yes,rural,day,clear,dry,no,no,4,
car-accident-00215.jpeg,training,extreme_damage_97.jpg,yes,no,no,yes,yes,no,suburban,day,clear,dry,yes,no,4,more than one car shown in picture 
car-accident-00216.jpg,training,extreme_damage_98.jpg,yes,no,yes,yes,yes,yes,rural,day,clear,dry,yes,yes,4,Looks like the vehicle caught on fire 
car-accident-00217.jpg,training,extreme_damage_99.jpg,no,no,no,yes,no,yes,rural,day,clear,dry,no,no,4,
car-accident-00218.jpg,training,extreme_damage_100.jpg,yes,no,yes,no,no,yes,rural,day,clear,snowy,yes,yes,4," the same photo as ""car-accident-00268"""
car-accident-00219.jpg,training,extreme_damage_101.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,"more than one car shown in picture | the same photo as ""car-accident-00231"" "
car-accident-00220.jpg,training,extreme_damage_102.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,
car-accident-00221.jpg,training,extreme_damage_103.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,more than one car shown in picture | classified the red pickup truck 
car-accident-00222.jpg,training,extreme_damage_104.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,yes,4,"low quality photo | the same photo as ""car-accident-00275"""
car-accident-00223.jpg,training,extreme_damage_105.jpg,no,yes,no,no,no,yes,rural,day,snowy,snowy,no,yes,4,Half of the vehicle is under the water 
car-accident-00224.jpg,training,extreme_damage_107.jpg,no,no,yes,no,no,no,urban,day,clear,dry,yes,yes,4,The picture is very dark 
car-accident-00225.jpg,training,extreme_damage_108.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,yes,4,
car-accident-00226.jpg,training,extreme_damage_109.jpg,yes,no,yes,no,yes,yes,rural,day,clear,dry,yes,no,4,more than one car shown in picture 
car-accident-00227.jpg,training,extreme_damage_110.jpg,yes,no,yes,no,no,no,rural,day,clear,dry,yes,yes,4,more than one car shown in picture 
car-accident-00228.jpg,training,extreme_damage_111.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,4,more than one car shown in picture 
car-accident-00229.jpg,training,extreme_damage_112.jpg,yes,no,yes,no,yes,no,rural,day,clear,wet,yes,yes,4,one car and one motorcycle in picture 
car-accident-00230.jpg,training,extreme_damage_113.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,
car-accident-00231.jpg,training,extreme_damage_114.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,"more than one car shown in picture | the same photo as ""car-accident-00219"" "
car-accident-00232.jpg,training,extreme_damage_115.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,yes,4,
car-accident-00233.jpg,training,extreme_damage_116.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,yes,4,
car-accident-00234.jpg,training,extreme_damage_117.jpg,yes,no,no,no,yes,no,suburban,day,rainy,wet,yes,no,4,
car-accident-00235.jpg,training,extreme_damage_118.jpg,no,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4,
car-accident-00236.jpg,training,extreme_damage_119.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,more than one car shown in picture 
car-accident-00237.jpg,training,extreme_damage_120.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,yes,4,more than one car shown in picture 
car-accident-00238.jpg,training,extreme_damage_121.jpg,yes,no,yes,no,no,no,urban,day,clear,dry,yes,yes,4,more than one car shown in picture | the photo was taken at a junkyard  
car-accident-00239.jpg,training,extreme_damage_122.jpg,yes,no,yes,no,no,yes,urban,day,clear,dry,yes,yes,4,more than one car shown in picture 
car-accident-00240.jpg,training,extreme_damage_123.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,more than one car shown in picture 
car-accident-00241.jpg,training,extreme_damage_124.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4,
car-accident-00242.jpg,training,extreme_damage_125.jpg,yes,no,yes,no,yes,yes,rural,day,clear,dry,yes,yes,4,
car-accident-00243.jpg,training,extreme_damage_126.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4,more than one car shown in picture 
car-accident-00244.jpg,training,extreme_damage_127.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,4,"the same photo as ""car-accident-00280"" "
car-accident-00245.jpg,training,extreme_damage_128.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,3,more than one car shown in picture 
car-accident-00246.jpg,training,extreme_damage_129.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4,Looks like the vehicle caught on fire 
car-accident-00247.jpg,training,extreme_damage_130.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,4,more than one car shown in picture
car-accident-00248.jpg,training,extreme_damage_131.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4," the same photo as ""car-accident-00266"""
car-accident-00249.jpg,training,extreme_damage_132.jpg,yes,no,yes,no,yes,no,suburban,day,clear,wet,yes,yes,4,more than one car shown in picture
car-accident-00250.jpg,training,extreme_damage_133.jpg,yes,no,yes,no,yes,no,urban,day,clear,dry,yes,yes,4,"more than one car shown in picture | The same photo as ""car-accident-00251"" "
car-accident-00251.jpg,training,extreme_damage_134.jpg,yes,no,yes,no,yes,no,urban,day,clear,dry,yes,yes,4,"more than one car shown in picture | The same photo as ""car-accident-00250"" "
car-accident-00252.jpg,training,extreme_damage_135.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4,more than one car shown in picture | classified the orange sports car 
car-accident-00253.jpg,training,extreme_damage_136.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,4,more than one car shown in picture
car-accident-00254.jpg,training,extreme_damage_137.jpg,yes,no,yes,no,no,no,rural,day,clear,dry,yes,no,4,more than one car shown in picture
car-accident-00255.jpg,training,extreme_damage_138.jpg,yes,no,yes,no,yes,no,urban,day,rainy,wet,yes,no,4,
car-accident-00256.jpg,training,extreme_damage_139.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,4,more than one car shown in picture
car-accident-00257.jpg,training,extreme_damage_140.jpg,yes,no,yes,no,no,no,rural,day,clear,wet,yes,yes,4,more than one car shown in picture | the photo was taken at a junkyard  
car-accident-00258.jpg,training,extreme_damage_141.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,
car-accident-00259.jpg,training,extreme_damage_142.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,yes,4,more than one car shown in picture
car-accident-00260.jpg,training,extreme_damage_143.jpg,yes,no,no,no,yes,no,suburban,day,clear,dry,yes,yes,4,more than one car shown in picture | the photo was taken at a junkyard  
car-accident-00261.jpg,training,extreme_damage_144.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,4,more than one car shown in picture | the photo was taken at a junkyard  
car-accident-00262.jpg,training,extreme_damage_145.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,4,more than one car shown in picture | classified the black vehicle on right 
car-accident-00263.jpg,training,extreme_damage_146.jpg,yes,no,no,no,yes,no,suburban,day,clear,dry,yes,yes,4,more than one car shown in picture
car-accident-00264.jpg,training,extreme_damage_147.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,
car-accident-00265.jpg,training,extreme_damage_148.jpg,yes,no,yes,no,yes,no,rural,day,rainy,wet,yes,no,4,more than one car shown in picture
car-accident-00266.jpg,training,extreme_damage_149.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4," the same photo as ""car-accident-00248"""
car-accident-00267.jpg,training,extreme_damage_150.jpg,yes,no,yes,no,yes,yes,rural,day,clear,wet,yes,yes,4,The vehicle is split into two
car-accident-00268.jpg,training,extreme_damage_151.jpg,yes,no,yes,no,no,yes,rural,day,clear,snowy,yes,yes,4," the same photo as ""car-accident-00218"""
car-accident-00269.jpg,training,extreme_damage_152.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,more than one car shown in picture
car-accident-00270.jpg,training,extreme_damage_153.jpg,no,no,yes,no,no,no,suburban,day,rainy,wet,yes,no,3,more than one car shown in picture
car-accident-00271.jpg,training,extreme_damage_154.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4,more than one car shown in picture
car-accident-00272.jpg,training,extreme_damage_155.jpg,no,no,no,no,no,yes,suburban,day,clear,dry,no,no,4,the vehicle ran into a wall and the photo only captures undamaged part of the vehicle 
car-accident-00273.jpg,training,extreme_damage_156.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,
car-accident-00274.jpg,training,extreme_damage_157.jpg,yes,no,yes,no,no,no,urban,day,clear,dry,yes,yes,4,
car-accident-00275.jpg,training,extreme_damage_158.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,yes,4,"low quality photo | the same photo as ""car-accident-00222"""
car-accident-00276.jpg,training,extreme_damage_159.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,4,more than one car shown in picture | the photo was taken at a junkyard  
car-accident-00277.jpg,training,extreme_damage_160.jpg,no,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4,
car-accident-00278.jpg,training,extreme_damage_161.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,no,4,
car-accident-00279.jpg,training,extreme_damage_162.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,no,4,
car-accident-00280.jpeg,training,extreme_damage_163.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,4,"low quality photo | the same photo as ""car-accident-00244"""
car-accident-00281.jpeg,training,extreme_damage_164.jpg,no,no,yes,no,yes,no,urban,day,clear,dry,yes,yes,4,low quality photo 
car-accident-00282.jpeg,training,extreme_damage_165.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,4,low quality photo 
car-accident-00283.jpg,training,extreme_damage_166.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,4,more than one car shown in picture
car-accident-00284.png,training,high_damage_0.jpg,yes,no,yes,no,no,no,urban,day,clear,dry,yes,yes,3,
car-accident-00285.jpg,training,high_damage_1.jpg,yes,no,yes,no,yes,no,rural,day,rainy,wet,yes,yes,4,
car-accident-00286.jpg,training,high_damage_2.jpg,no,no,yes,no,no,no,suburban,night,clear,dry,yes,yes,3,
car-accident-00287.jpg,training,high_damage_3.jpg,no,no,yes,no,yes,no,suburban,day,clear,dry,yes,yes,3,
car-accident-00288.jpg,training,high_damage_4.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,
car-accident-00289.jpg,training,high_damage_5.jpg,no,no,yes,no,yes,yes,rural,day,clear,snowy,yes,yes,3,"There is no sidedoor damage, but side mirrors are broken"
car-accident-00290.jpg,training,high_damage_6.jpg,yes,no,yes,no,no,no,rural,day,clear,dry,yes,yes,3,
car-accident-00291.jpg,training,high_damage_7.jpg,yes,no,yes,no,no,yes,suburban,day,clear,dry,yes,yes,3,
car-accident-00292.jpeg,training,high_damage_8.jpg,no,yes,no,no,no,no,suburban,day,clear,wet,no,no,3,Half of the vehicle is under the water 
car-accident-00293.jpeg,training,high_damage_9.jpg,no,no,yes,no,no,yes,rural,day,clear,dry,yes,yes,3,
car-accident-00294.jpg,training,high_damage_10.jpg,yes,no,yes,no,yes,yes,suburban,day,clear,dry,yes,yes,3,"snow on ground, not on roads"
car-accident-00295.jpg,training,high_damage_11.jpg,yes,no,yes,no,no,no,suburban,night,clear,dry,yes,no,3,
car-accident-00296.jpeg,training,high_damage_12.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,3,
car-accident-00297.jpg,training,high_damage_13.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,
car-accident-00298.jpg,training,high_damage_14.jpg,yes,no,yes,no,no,no,rural,day,rainy,wet,yes,yes,3,
car-accident-00299.jpg,training,high_damage_15.jpg,yes,no,yes,no,yes,yes,rural,day,clear,dry,yes,no,4,
car-accident-00300.jpg,training,high_damage_16.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,more than one car shown in picture
car-accident-00301.jpg,training,high_damage_17.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,no,3,more than one car shown in picture
car-accident-00302.jpg,training,high_damage_18.jpg,no,no,no,no,yes,no,suburban,day,clear,dry,yes,no,3,more than one car shown in picture
car-accident-00303.jpg,training,high_damage_19.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,
car-accident-00304.jpg,training,high_damage_20.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,3,more than one car shown in picture
car-accident-00305.jpeg,training,high_damage_21.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,more than one car shown in picture | classified the vehicle on left
car-accident-00306.jpg,training,high_damage_22.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,yes,3,
car-accident-00307.jpg,training,high_damage_23.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,more than one car shown in picture | classified the silver volve on right
car-accident-00308.jpg,training,high_damage_24.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,more than one car shown in picture
car-accident-00309.jpeg,training,high_damage_25.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,3,more than one car shown in picture | classfied the black vehicle on right
car-accident-00310.jpg,training,high_damage_26.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,more than one car shown in picture | classfied the white sedan on left
car-accident-00311.jpg,training,high_damage_27.jpg,yes,no,yes,no,no,no,suburban,day,clear,wet,yes,no,3,more than one car shown in picture | classfied the green sedan in the middle
car-accident-00312.jpeg,training,high_damage_28.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,
car-accident-00313.jpg,training,high_damage_29.jpg,no,no,yes,no,no,yes,rural,night,clear,dry,yes,no,3,
car-accident-00314.jpg,training,high_damage_30.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,no,3,more than one car shown in picture
car-accident-00315.jpg,training,high_damage_31.jpg,yes,no,no,no,no,yes,rural,day,clear,dry,yes,no,3,
car-accident-00316.jpg,training,high_damage_32.jpg,no,no,yes,no,no,yes,suburban,night,clear,dry,yes,yes,3,more than one car shown in picture
car-accident-00317.jpg,training,high_damage_33.jpg,yes,no,yes,no,yes,yes,rural,day,clear,dry,yes,no,3,more than one car shown in picture
car-accident-00318.jpg,training,high_damage_34.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,more than one car shown in picture
car-accident-00319.jpg,training,high_damage_35.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,3,
car-accident-00320.png,training,high_damage_36.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,"snow on ground, not on roads"
car-accident-00321.jpg,training,high_damage_37.jpg,yes,no,no,no,yes,yes,suburban,day,clear,dry,yes,no,3,more than one car shown in picture
car-accident-00322.jpg,training,high_damage_38.jpg,yes,no,yes,no,yes,yes,rural,day,clear,dry,yes,no,3,
car-accident-00323.jpg,training,high_damage_39.jpg,yes,no,yes,no,no,yes,rural,day,clear,dry,yes,no,3,
car-accident-00324.jpg,training,high_damage_40.jpg,yes,no,yes,no,yes,yes,rural,day,clear,dry,yes,yes,3,
car-accident-00325.jpg,training,high_damage_41.jpg,no,no,yes,no,no,no,urban,day,clear,wet,yes,yes,3,more than one car shown in picture | classified the sedan on the right (Mercedez?)
car-accident-00326.jpg,training,high_damage_42.jpg,yes,no,yes,no,yes,no,rural,day,clear,dry,yes,no,3,more than one car shown in picture
car-accident-00327.jpg,training,high_damage_43.jpg,yes,no,no,no,yes,no,rural,day,clear,dry,yes,no,3,more than one car shown in picture | the photo was taken at a junkyard  
car-accident-00328.jpg,training,high_damage_44.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,more than one car shown in picture | classified the vehicle on right
car-accident-00329.jpg,training,high_damage_45.jpg,no,no,yes,no,yes,no,suburban,day,clear,wet,yes,no,3,more than one car shown in picture
car-accident-00330.jpg,training,high_damage_46.jpg,no,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,3,
car-accident-00331.jpg,training,high_damage_47.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,3,
car-accident-00332.jpg,training,high_damage_48.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,3,
car-accident-00333.jpeg,training,high_damage_49.jpg,no,no,yes,no,no,no,suburban,day,clear,wet,yes,yes,3,more than one car shown in picture
car-accident-00334.jpg,training,high_damage_50.jpg,no,no,yes,no,no,no,urban,day,clear,wet,yes,yes,3,
car-accident-00335.jpg,training,high_damage_51.jpg,no,no,yes,no,no,no,urban,day,clear,dry,yes,yes,3,
car-accident-00336.jpg,training,high_damage_52.jpg,no,no,yes,no,no,no,suburban,day,clear,wet,yes,yes,3,
car-accident-00337.jpg,training,high_damage_53.jpg,no,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,3,
car-accident-00338.jpg,training,high_damage_54.jpg,no,yes,no,no,no,yes,rural,day,snowy,snowy,no,no,3,part of the vehicle is under the water 
car-accident-00339.jpg,training,high_damage_55.jpg,no,no,yes,no,no,yes,rural,day,clear,dry,no,no,2,
car-accident-00340.jpg,training,high_damage_56.jpg,yes,no,yes,no,yes,no,rural,day,snowy,wet,yes,no,3,more than one car shown in picture | classified the green van 
car-accident-00341.jpg,training,high_damage_57.jpg,no,no,no,no,no,yes,rural,day,snowy,snowy,no,no,3,the vehicle is on top of guard rail | more than one car shown in picture
car-accident-00342.jpg,training,high_damage_58.jpg,no,no,yes,no,yes,yes,rural,day,clear,wet,yes,no,3,
car-accident-00343.jpg,training,high_damage_59.jpg,no,no,yes,no,no,yes,rural,day,snowy,snowy,yes,no,3,
car-accident-00344.jpg,training,high_damage_60.jpg,no,no,no,no,no,yes,rural,day,snowy,snowy,no,no,3,
car-accident-00345.jpg,training,high_damage_61.jpg,no,no,no,no,no,yes,rural,day,clear,dry,yes,no,3,
car-accident-00346.jpg,training,high_damage_62.jpg,no,no,yes,no,no,yes,rural,day,clear,wet,yes,no,3,
car-accident-00347.jpg,training,high_damage_63.jpg,no,no,yes,no,no,yes,rural,day,clear,wet,yes,no,3,
car-accident-00348.jpg,training,high_damage_64.jpg,no,no,no,no,no,yes,rural,day,snowy,snowy,no,no,3,
car-accident-00349.png,training,high_damage_65.jpg,yes,no,yes,no,yes,yes,rural,day,clear,dry,yes,no,3,
car-accident-00350.jpg,training,high_damage_66.jpg,no,no,no,no,no,yes,rural,day,clear,wet,no,no,3,"snow on ground, not on roads"
car-accident-00351.jpg,training,high_damage_67.jpg,no,no,no,no,no,yes,rural,day,clear,dry,no,no,3,
car-accident-00352.jpg,training,high_damage_68.jpg,no,no,no,no,no,yes,rural,day,clear,snowy,no,no,3,more than one car shown in picture | classified the black vehicle on left
car-accident-00353.jpg,training,moderate_damage_0.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,3,more than one car shown in picture | classified the white vehicle on right
car-accident-00354.jpg,training,moderate_damage_1.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,no,2,more than one car shown in picture | classified the silver vehicle on right
car-accident-00355.jpg,training,moderate_damage_2.jpg,no,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,2,
car-accident-00356.jpg,training,moderate_damage_3.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,"the same photo as ""car-accident-00361"" "
car-accident-00357.jpg,training,moderate_damage_4.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,more than one car shown in picture | classified the black behicle in the back 
car-accident-00358.jpg,training,moderate_damage_5.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,"more than one car shown in picture | classified the red vehicle on right | the same photo as ""car-accident-00367"""
car-accident-00359.jpg,training,moderate_damage_6.jpg,no,no,no,no,yes,no,suburban,day,clear,dry,yes,no,2,
car-accident-00360.jpg,training,moderate_damage_7.jpg,no,no,yes,no,no,no,urban,day,rainy,wet,yes,no,2,more than one car shown in picture
car-accident-00361.jpeg,training,moderate_damage_8.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,"the same photo as ""car-accident-00356"" | low quality photo"
car-accident-00362.jpg,training,moderate_damage_9.jpg,no,no,no,no,no,no,suburban,day,clear,dry,yes,no,2,
car-accident-00363.jpg,training,moderate_damage_10.jpg,no,no,yes,no,no,no,suburban,day,rainy,wet,yes,yes,2,
car-accident-00364.jpg,training,moderate_damage_11.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,more than one car shown in picture | classified the vehicle on left
car-accident-00365.jpg,training,moderate_damage_12.jpg,no,no,yes,no,no,yes,suburban,day,snowy,snowy,yes,yes,2,more than one car shown in picture
car-accident-00366.jpg,training,moderate_damage_13.jpg,no,no,yes,no,no,no,suburban,day,rainy,wet,yes,no,2,more than one car shown in picture
car-accident-00367.jpg,training,moderate_damage_14.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,"more than one car shown in picture | classified the red vehicle on right | the same photo as ""car-accident-00358"""
car-accident-00368.jpg,training,moderate_damage_15.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,2,more than one car shown in picture | classified the siver vehicle on right
car-accident-00369.jpg,training,moderate_damage_16.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,"the same photo as ""car-accident-00356"" "
car-accident-00370.jpg,training,moderate_damage_17.jpg,yes,no,yes,no,yes,no,suburban,day,clear,dry,yes,no,2,more than one car shown in picture | classified the vehicle on right 
car-accident-00371.jpg,training,moderate_damage_18.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,2,more than one car shown in picture | classified the black mazda on left
car-accident-00372.jpg,training,moderate_damage_19.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,2,more than one car shown in picture | classified the white suv on right
car-accident-00373.jpeg,training,moderate_damage_20.jpg,yes,no,no,no,yes,no,suburban,day,clear,dry,yes,no,2,more than one car shown in picture
car-accident-00374.jpg,training,moderate_damage_21.jpg,yes,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,more than one car shown in picture
car-accident-00375.jpg,training,moderate_damage_22.jpg,no,no,yes,no,yes,no,rural,day,clear,dry,yes,no,2,
car-accident-00376.jpg,training,moderate_damage_23.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,2,
car-accident-00377.jpg,training,moderate_damage_24.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,2,
car-accident-00378.jpg,training,moderate_damage_25.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,more than one car shown in picture 
car-accident-00379.jpg,training,moderate_damage_26.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,2,"more than one car shown in picture | classified the blue vehicle on left | the same photo as ""car-accident-381"" "
car-accident-00380.jpeg,training,moderate_damage_27.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,2,"more than one car shown in picture | classified the blue vehicle on right | the same photo as ""car-accident-00382"""
car-accident-00381.jpg,training,moderate_damage_28.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,2,"more than one car shown in picture | classified the blue vehicle on left | the same photo as ""car-accident-379"" "
car-accident-00382.jpeg,training,moderate_damage_29.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,yes,2,"more than one car shown in picture | classified the blue vehicle on right | the same photo as ""car-accident-00380"""
car-accident-00383.jpg,training,moderate_damage_30.jpg,yes,no,yes,no,no,no,rural,day,clear,dry,yes,yes,2,more than one car shown in picture | classified the white vehicle on right
car-accident-00384.jpg,training,moderate_damage_31.jpg,yes,no,yes,no,yes,yes,rural,day,clear,dry,yes,no,2,more than one car shown in picture
car-accident-00385.jpg,training,moderate_damage_32.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,yes,2,
car-accident-00386.jpg,training,moderate_damage_33.jpg,no,no,yes,no,no,no,urban,day,clear,dry,yes,no,2,
car-accident-00387.jpg,training,moderate_damage_34.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,2,
car-accident-00388.jpg,training,moderate_damage_35.jpg,no,no,yes,no,no,no,urban,day,clear,dry,yes,no,2,"more than one car shown in picture | classified the black Ford Ranger on right | the same photo as ""car-accident-00400"""
car-accident-00389.jpeg,training,moderate_damage_36.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,2,more than one car shown in picture | classified the sedan on left
car-accident-00390.jpg,training,moderate_damage_37.jpg,no,no,yes,no,no,no,rural,day,clear,wet,yes,yes,2,more than one car shown in picture | classfied the sedan on left
car-accident-00391.jpg,training,moderate_damage_38.jpg,no,no,yes,no,no,no,urban,day,clear,dry,yes,yes,3,more than one car shown in picture | classified the sedan of left
car-accident-00392.jpg,training,moderate_damage_39.jpg,no,no,no,no,yes,no,rural,day,clear,dry,no,no,2,more than one car shown in picture
car-accident-00393.jpg,training,moderate_damage_40.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,no,2,more than one car shown in picture | classifeid the vehicle on right 
car-accident-00394.jpg,training,moderate_damage_41.jpg,no,no,yes,no,no,no,suburban,day,clear,wet,yes,no,2,low quality photo
car-accident-00395.jpg,training,moderate_damage_42.jpg,no,no,yes,no,no,no,urban,day,clear,wet,yes,no,2,more than one car shown in picture | classified the red vehicle 
car-accident-00396.jpg,training,moderate_damage_43.jpg,no,no,no,no,no,no,suburban,day,clear,dry,no,no,1,more than one car shown in picture | classified the silver vehicle on right 
car-accident-00397.jpg,training,moderate_damage_44.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,no,2,more than one car shown in picture | snow on ground but not on road 
car-accident-00398.jpg,training,moderate_damage_45.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,2,more than one car shown in picture 
car-accident-00399.jpg,training,moderate_damage_46.jpg,no,no,yes,no,no,no,suburban,day,rainy,wet,yes,no,2,more than one car shown in picture
car-accident-00400.jpg,training,moderate_damage_47.jpg,no,no,yes,no,no,no,urban,day,clear,dry,yes,no,2,"more than one car shown in picture | classified the black Ford Ranger on right | the same photo as ""car-accident-00388"""
car-accident-00401.JPG,training,moderate_damage_48.jpg,no,no,yes,no,no,no,rural,day,rainy,wet,yes,no,1,more than one car shown in picture
car-accident-00402.jpg,training,moderate_damage_49.jpg,no,no,yes,no,no,no,rural,day,clear,dry,yes,no,2,more than one car shown in picture
car-accident-00403.jpg,training,moderate_damage_50.jpg,no,no,yes,no,no,no,suburban,day,clear,dry,yes,no,2,more than one car shown in picture
